URL,Title,Department,Field,Credit,Professor,Class Format,Period,Language
https://syllabus.sfc.keio.ac.jp//courses/2021_41581?locale=en,INTRODUCTION TO STATISTICS [DS1](GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 1,2 Unit,Madoka Takeuchi,Online (Live),Wed 3rd,English
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Hajime Ishikawa,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Takeya Takagi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_41470?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masahiro Kotosaka,On campus,Mon 5th,English
https://syllabus.sfc.keio.ac.jp//courses/2021_41576?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yo Nonaka,On campus,Tue 5th,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Jonathan Trace W,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masahiro Kotosaka,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_41289?locale=en,STRATEGIC MANAGEMENT [1st half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Masahiro Kotosaka,Online (Live),"Mon 3rd , Wed 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_41292?locale=en,OPERATING SYSTEMS [1st half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Osamu Nakamura,Online (Live),"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_41609?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Jonathan Trace W,On campus,"Thu 3rd , Thu 4th",English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masahiro Kotosaka,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_41550?locale=en,DATA SCIENCE FOR GENOME DYNAMICS [DS2],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 2,2 Unit,Haruo Suzuki,Online (Live),Tue 3rd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_41291?locale=en,FUNDAMENTALS OF OBJECT-ORIENTED PROGRAMMING [1st half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Yasuto Nakanishi,Online (Live),"Wed 1st , Wed 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_41346?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Tatsuma Wada,On campus,Tue 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_41343?locale=en,STATE AND DEFENCE,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Tatsuo Ide Takahiro Ishihara,Online (Live),Wed 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38382?locale=en,OPERATING SYSTEMS [1st half of semester](GIGA/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Rodney Van Meter D,Online (Live),"Mon 4th , Thu 1st",English
https://syllabus.sfc.keio.ac.jp//courses/2021_38346?locale=en,MALAY-INDONESIAN BASIC 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Rudyanto Bambang Petrus Santoso A,Online (Live),"Mon 3rd , Tue 4th",Indonesia + Melayu
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Atsushi Aoyama,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_38347?locale=en,ARABIC BASIC 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Ahmad Almansour Megumi Kenjo,On campus,"Wed 3rd , Fri 3rd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_37815?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Atsushi Aoyama,Online (Live),"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hiroki Kuroda,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Hiroki Kuroda,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 4,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kotomi Shiota Masaki Mori Takaaki Kato Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hiroki Kuroda,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_37781?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Satoko Oki,Online (Live),"Fri 2nd , Fri 3rd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38367?locale=en,FUNDAMENTALS OF LOGIC,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Tatsuya Hagino,On campus,Tue 1st,Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Jin Mitsugi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_38350?locale=en,CHINESE INTENSIVE 4 CA,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,4 Unit,Takeru Kawada Fu Yen Eiichi Tajima Haolan Zheng,Online (Live),"Mon 2nd , Tue 2nd , Wed 2nd , Fri 2nd",Chinese
https://syllabus.sfc.keio.ac.jp//courses/2021_38360?locale=en,STATISTICAL ANALYSIS [DS2][1st half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 2,2 Unit,Takeo Kuwahara,Online (Live),"Tue 1st , Tue 2nd",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Satoko Oki,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 5,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kotomi Shiota Masaki Mori Takaaki Kato Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Jin Nakazawa,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_38355?locale=en,JAPANESE INTENSIVE 4,MEDIA AND GOVERNANCE,Optional Subjects,4 Unit,Hiromi Hakuto Akiko Kai,Online (Live),"Thu 1st , Thu 2nd , Fri 1st , Fri 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38370?locale=en,INTRODUCTION TO PROGRAMMING LANGUAGES [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,1 Unit,Tatsuya Hagino Takashi Hattori Jin Nakazawa Keisuke Uehara Yasuto Nakanishi Osamu Nakamura,Online (Live),Thu 1st,Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Satoko Oki,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_38379?locale=en,PROGRAMMING ON MOBILE DEVICES,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Yuichi Sugiyama Masahiko Wada,Online (Live),Mon 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38356?locale=en,DATA SCIENCE FOR INFORMATION AND SOCIETY [DS2],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 2,2 Unit,Mitsuteru Tashiro,Online (On-demand),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38359?locale=en,DATA SCIENCE FOR INTERNATIONAL SOCIETY [DS2],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 2,2 Unit,Makiko Nakamuro,Online (Live),Tue 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38353?locale=en,JAPANESE INTENSIVE 2,MEDIA AND GOVERNANCE,Optional Subjects,4 Unit,Satoko Suzuki Takao Tomono,Online (Live),"Wed 1st , Thu 1st , Fri 1st , Fri 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_38122?locale=en,NEURAL INFORMATION SCIENCE,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Atsushi Aoyama,Online (Live),Thu 3rd,Japanese
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Kunifumi Saito,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_42634?locale=en,ACADEMIC PROJECT Experienceology,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Fumitoshi Kato Hajime Ishikawa Masashi Nakatani Masaki Suwa Le Thao Chi Vu,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Shinya Fujii,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masashi Nakatani,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masashi Nakatani,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_42635?locale=en,ACADEMIC PROJECT Language Learning & Teaching Design,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Ikumi Waragai Takahiro Kunieda Hasumi Nishikawa,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Kazuharu Arakawa,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_42730?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Rajib Shaw,On campus,"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Sayuri Shirai,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Sayuri Shirai,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Sayuri Shirai,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Kunifumi Saito,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Shinya Fujii,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_42693?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Haruo Suzuki,Online (Live),Tue 5th,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hasumi Nishikawa,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Kazuharu Arakawa,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_42732?locale=en,STATE AND DEFENCE (GIGA/GG),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Michito Tsuruoka,Online (Live),Fri 1st,English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hasumi Nishikawa,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_42639?locale=en,PROJECT ENGLISH C EC05(Translation)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Walter Wyman,Online (Live),Fri 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_42694?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Haruo Suzuki,Online (Live),Fri 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_42638?locale=en,PROJECT ENGLISH B EB07(Listening),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Walter Wyman,Online (Live),Fri 1st,English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Kunifumi Saito,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_42651?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Michito Tsuruoka,On campus,"Thu 3rd , Thu 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_42679?locale=en,TOUCH AS SOCIAL MEDIA [2nd half of semester](GIGA/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Masashi Nakatani,On campus,"Mon 1st , Mon 2nd",English
https://syllabus.sfc.keio.ac.jp//courses/2021_42697?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Tagiru Nakamura,Online (Live),"Fri 6th , Fri 7th",Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (ボールゲームスポーツ),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kota Yamamoto,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_45783?locale=en,ACADEMIC PROJECT Radical School Design,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Hiroya Tanaka Takashi Iba Ken Jimbo Shinya Fujii Kan Suzuki Masatoshi Tamamura Akira Wakita Naohisa Yahagi,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (剣道),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Satoshi Amano,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (バレーボール),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kenji Sougumo,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masaki Mori,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (25),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Masaki Mori,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (ゴルフ),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kiyosi Naito,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Takeya Takagi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_44977?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Masaki Mori,On campus,"Thu 4th , Thu 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44981?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Nao Tokui,On campus,Fri 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_45005?locale=en,PROJECT ENGLISH C EC02(Writing)(GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Mark Lewis,Online (Live),Tue 3rd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_44970?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Fu Yen,Online (Live),"Fri 3rd , Fri 4th",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Mika Kunieda,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_45188?locale=en,ANTARCTIC ECOLOGY [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Special Subjects,2 Unit,Megumu Tsujimoto,On campus,"Fri 2nd , Fri 3rd",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Megumu Tsujimoto,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masaki Mori,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_45039?locale=en,ACADEMIC PROJECT Legal Policy on Media and Communications,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Junya Hoshida Kazumi Ogasawara Kunifumi Saito Hajime Oiso Fumio Shimpo,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44966?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Mika Kunieda,On campus,Thu 5th,English
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Akihito Shimazu,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_44967?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Mika Kunieda,On campus,Thu 6th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44982?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Nao Tokui,On campus,Fri 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_45189?locale=en,ENVIRONMENTAL ISSUES IN POLAR REGIONS [1st half of semester](GIGA),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Special Subjects,2 Unit,Megumu Tsujimoto,On campus,"Thu 2nd , Thu 3rd",English
https://syllabus.sfc.keio.ac.jp//courses/2021_45003?locale=en,PROJECT ENGLISH A (Writing),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Liuswati Yanagi,On campus,Fri 3rd,English
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Akihito Shimazu,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Takeya Takagi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_37777?locale=en,CALCULUS [DS1](GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 1,2 Unit,Yoshiaki Miyamoto,Online (Live),Tue 2nd,English
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yumi Sugihara,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yumi Sugihara,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Makiko Nakamuro,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_37764?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Makiko Nakamuro,Online (Live),"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_37691?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Manabu Omae,On campus,Mon 3rd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_37772?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hiroki Kuroda,On campus,Tue 5th,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Makiko Nakamuro,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_37659?locale=en,ENVIRONMENTAL INFORMATION SYSTEM ARCHITECTURE,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yasushi Kiyoki Hideyuki Kawashima Tadashi Okoshi,Online (Live),Wed 6th,English
https://syllabus.sfc.keio.ac.jp//courses/2021_37634?locale=en,CONCEPTUAL FRAMEWORK(COMMUNICATION),MEDIA AND GOVERNANCE,Research Concept and Methodology Courses - Conceptual Framework,2 Unit,Ikumi Waragai Takahiro Kunieda Hasumi Nishikawa Takeya Takagi,Online (Live),Wed 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_37660?locale=en,ENVIRONMENTAL TECHNOSCIENCE AND POLICY,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Tomohiro Ichinose,On campus,Mon 6th,English
https://syllabus.sfc.keio.ac.jp//courses/2021_37645?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Wanglin Yan,On campus,"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yumi Sugihara,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_37653?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Takashi Iba,Online (Live),"Thu 4th , Thu 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,BASIC BIOLOGY ON THE METABOLISM,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Mitsuhiro Watanabe,,,
https://syllabus.sfc.keio.ac.jp/,COACHING IN A LEADERSHIP DEVELOPMENT,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Special Subjects,2 Unit,Mitsuhiro Watanabe,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_37773?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hiroki Kuroda,On campus,Fri 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_37776?locale=en,PROBABILITY [DS1](GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Data Science - Data Science 1,2 Unit,Hironari Miyoshi,Online (On-demand),,English
